timestamp,open,high,low,close,volume
2023-11-03 05:55:00,430.22,430.26,430.2,430.2,579
2023-11-03 05:50:00,430.16,430.23,430.16,430.2,4890
2023-11-03 05:45:00,430.06,430.15,430.04,430.15,1147
2023-11-03 05:40:00,429.95,430.08,429.95,430.06,769
2023-11-03 05:35:00,429.9,429.95,429.9,429.9,1930
2023-11-03 05:30:00,429.95,430.0,429.94,429.96,3821
2023-11-03 05:25:00,429.92,429.93,429.91,429.91,7
2023-11-03 05:20:00,430.0,430.04,429.95,429.95,2947
2023-11-03 05:15:00,429.96,430.06,429.96,430.03,915
2023-11-03 05:10:00,429.85,429.97,429.84,429.94,1760
2023-11-03 05:05:00,429.96,430.11,429.88,429.88,955
2023-11-03 05:00:00,430.15,430.16,429.87,429.87,4985
2023-11-03 04:55:00,430.25,430.25,430.17,430.17,1246
2023-11-03 04:50:00,430.18,430.31,430.18,430.31,118
2023-11-03 04:45:00,430.31,430.34,430.2,430.21,1897
2023-11-03 04:40:00,430.1,430.31,430.08,430.31,2612
2023-11-03 04:35:00,430.24,430.31,430.13,430.13,1263
2023-11-03 04:30:00,430.06,430.2,430.06,430.2,1010
2023-11-03 04:25:00,430.16,430.23,430.08,430.1,4177
2023-11-03 04:20:00,430.18,430.25,430.15,430.21,1305
2023-11-03 04:15:00,430.21,430.24,430.18,430.24,3626
2023-11-03 04:10:00,430.11,430.3,430.11,430.25,4138
2023-11-03 04:05:00,430.1,430.22,430.04,430.15,6509
2023-11-03 04:00:00,430.09,430.35,430.08,430.1,10168
2023-11-02 20:00:00,430.76,430.76,430.76,430.76,1951247
2023-11-02 19:55:00,429.98,430.0,429.89,429.91,9394
2023-11-02 19:50:00,429.945,430.05,429.91,429.98,5343
2023-11-02 19:45:00,429.92,429.97,429.9,429.945,2539
2023-11-02 19:40:00,429.925,429.93,429.875,429.93,3741
2023-11-02 19:35:00,429.93,429.96,429.85,429.91,7421
2023-11-02 19:30:00,430.02,430.02,429.95,429.95,3567
2023-11-02 19:25:00,429.96,430.02,429.96,430.02,5679
2023-11-02 19:20:00,430.05,430.05,429.955,429.96,8341
2023-11-02 19:15:00,430.08,430.1,430.0,430.05,12265
2023-11-02 19:10:00,430.075,430.1,430.03,430.06,282
2023-11-02 19:05:00,430.085,430.1,430.04,430.08,11146
2023-11-02 19:00:00,430.02,430.15,430.02,430.075,1400
2023-11-02 18:55:00,430.085,430.1,430.04,430.04,2608
2023-11-02 18:50:00,430.03,430.12,430.01,430.12,1138
2023-11-02 18:45:00,430.12,430.15,430.01,430.029,4330
2023-11-02 18:40:00,430.25,430.29,430.1,430.14,1017
2023-11-02 18:35:00,430.15,430.25,430.11,430.25,1289
2023-11-02 18:30:00,430.76,430.76,430.09,430.16,1955184
2023-11-02 18:25:00,430.245,430.375,430.18,430.205,14555
2023-11-02 18:20:00,430.095,430.27,430.07,430.24,3824
2023-11-02 18:15:00,430.1,430.18,430.075,430.15,6770
2023-11-02 18:10:00,430.09,430.12,429.9,430.08,20718
2023-11-02 18:05:00,429.98,430.14,429.95,430.1,16110
2023-11-02 18:00:00,429.71,430.08,429.71,430.02,19498
2023-11-02 17:55:00,429.84,429.91,429.71,429.71,9427
2023-11-02 17:50:00,429.95,429.97,429.8,429.84,8188
2023-11-02 17:45:00,430.01,430.01,429.88,429.97,3808
2023-11-02 17:40:00,429.99,430.76,429.89,429.98,20938
2023-11-02 17:35:00,430.02,430.07,429.94,429.97,28453
2023-11-02 17:30:00,430.1,430.29,430.0,430.0,23825
2023-11-02 17:25:00,430.1,430.3,429.9,430.1,38581
2023-11-02 17:20:00,430.415,430.55,430.0,430.0,46717
2023-11-02 17:15:00,430.4,430.6,430.37,430.37,18303
2023-11-02 17:10:00,430.538,430.58,430.37,430.56,13027
2023-11-02 17:05:00,430.45,430.76,430.38,430.54,229117
2023-11-02 17:00:00,430.44,430.5,430.38,430.415,3547
2023-11-02 16:55:00,430.28,430.47,430.22,430.45,119310
2023-11-02 16:50:00,430.37,430.37,430.2,430.275,59983
2023-11-02 16:45:00,430.37,430.53,430.27,430.38,106037
2023-11-02 16:40:00,429.97,430.5,422.725,430.38,328907
2023-11-02 16:35:00,429.97,430.2,429.87,429.96,428631
2023-11-02 16:30:00,430.31,431.04,422.725,429.97,556932
2023-11-02 16:25:00,430.31,430.76,430.206,430.35,821694
2023-11-02 16:20:00,430.43,430.59,430.31,430.31,783115
2023-11-02 16:15:00,430.5,430.76,419.145,430.45,140278
2023-11-02 16:10:00,430.76,430.76,430.43,430.49,2164064
2023-11-02 16:05:00,430.53,430.8,430.44,430.65,3282865
2023-11-02 16:00:00,430.75,430.76,422.725,430.54,5008565
2023-11-02 15:55:00,430.905,430.905,430.5,430.75,7516939
2023-11-02 15:50:00,430.66,430.915,430.51,430.903,3837034
2023-11-02 15:45:00,430.57,430.75,430.495,430.66,2702940
2023-11-02 15:40:00,430.75,430.8,430.44,430.57,1886050
2023-11-02 15:35:00,430.37,430.76,430.37,430.74,970068
2023-11-02 15:30:00,430.26,430.41,430.22,430.375,1179174
2023-11-02 15:25:00,430.31,430.38,430.25,430.265,777226
2023-11-02 15:20:00,430.41,430.43,430.27,430.3,613097
2023-11-02 15:15:00,430.485,430.52,430.36,430.41,741560
2023-11-02 15:10:00,430.36,430.5,430.27,430.48,773439
2023-11-02 15:05:00,430.21,430.41,430.178,430.36,474418
2023-11-02 15:00:00,430.25,430.42,430.08,430.195,693423
2023-11-02 14:55:00,430.185,430.3,430.07,430.25,681186
2023-11-02 14:50:00,430.2,430.3,430.075,430.187,472058
2023-11-02 14:45:00,430.37,430.455,430.11,430.2,553388
2023-11-02 14:40:00,430.24,430.47,430.17,430.372,749917
2023-11-02 14:35:00,430.065,430.36,430.065,430.23,457394
2023-11-02 14:30:00,430.17,430.22,430.0,430.06,382002
2023-11-02 14:25:00,430.19,430.27,430.062,430.141,428096
2023-11-02 14:20:00,430.19,430.21,430.025,430.19,740708
2023-11-02 14:15:00,429.96,430.26,429.96,430.195,834554
2023-11-02 14:10:00,430.1,430.16,429.75,429.953,934200
2023-11-02 14:05:00,430.2,430.24,430.0,430.1,563458
2023-11-02 14:00:00,430.275,430.305,430.026,430.195,612065
2023-11-02 13:55:00,430.12,430.52,430.105,430.275,1806983
2023-11-02 13:50:00,429.94,430.16,429.88,430.115,614072
2023-11-02 13:45:00,429.95,430.09,429.85,429.94,345393
2023-11-02 13:40:00,430.0,430.0,429.84,429.94,487490
2023-11-02 13:35:00,430.02,430.04,429.725,430.005,1620522
2023-11-02 13:30:00,429.64,430.03,429.567,430.025,1200951
2023-11-02 13:25:00,429.68,429.735,429.442,429.62,833175
2023-11-02 13:20:00,429.675,429.74,429.58,429.675,1207969
2023-11-02 13:15:00,429.7,429.82,429.615,429.67,1058525
2023-11-02 13:10:00,429.5,429.8,429.49,429.71,967841
2023-11-02 13:05:00,429.11,429.525,429.09,429.5,519398
2023-11-02 13:00:00,429.12,429.26,428.92,429.085,1252644
2023-11-02 12:55:00,429.42,429.56,429.02,429.12,1077971
2023-11-02 12:50:00,429.39,429.51,429.34,429.42,941328
2023-11-02 12:45:00,429.28,429.53,429.22,429.39,550355
2023-11-02 12:40:00,429.205,429.4,429.133,429.29,806572
2023-11-02 12:35:00,428.97,429.29,428.862,429.21,576624
2023-11-02 12:30:00,428.74,428.98,428.62,428.97,451336
2023-11-02 12:25:00,428.8,428.84,428.48,428.73,504254
2023-11-02 12:20:00,428.8,428.95,428.64,428.795,501797
2023-11-02 12:15:00,428.71,428.81,428.43,428.8,520989
2023-11-02 12:10:00,428.58,428.81,428.45,428.7,501817
2023-11-02 12:05:00,428.78,428.825,428.47,428.56,586710
2023-11-02 12:00:00,428.77,428.85,428.63,428.77,386243
2023-11-02 11:55:00,428.78,428.89,428.63,428.78,508206
2023-11-02 11:50:00,428.94,429.22,428.65,428.79,535912
2023-11-02 11:45:00,429.13,429.23,428.865,428.93,512379
2023-11-02 11:40:00,429.11,429.3,429.03,429.12,610754
2023-11-02 11:35:00,428.985,429.28,428.95,429.11,773205
2023-11-02 11:30:00,428.68,429.01,428.55,428.99,646297
2023-11-02 11:25:00,428.96,429.045,428.67,428.69,690438
2023-11-02 11:20:00,428.89,429.02,428.76,428.96,663511
2023-11-02 11:15:00,428.73,428.925,428.17,428.9,1610806
2023-11-02 11:10:00,429.12,429.15,428.72,428.73,963360
2023-11-02 11:05:00,429.22,429.32,429.06,429.12,881286
2023-11-02 11:00:00,429.31,429.34,429.005,429.21,1110632
2023-11-02 10:55:00,429.1,429.32,429.08,429.32,809551
2023-11-02 10:50:00,428.91,429.21,428.8,429.085,1001743
2023-11-02 10:45:00,428.895,428.92,428.71,428.91,876635
2023-11-02 10:40:00,428.63,428.93,428.58,428.89,1199045
2023-11-02 10:35:00,428.38,428.65,428.26,428.63,881205
2023-11-02 10:30:00,428.225,428.44,428.17,428.38,1356049
2023-11-02 10:25:00,427.52,428.41,427.46,428.22,1200065
2023-11-02 10:20:00,427.51,427.73,427.4,427.52,2254718
2023-11-02 10:15:00,427.01,427.59,426.97,427.51,1032635
2023-11-02 10:10:00,427.07,427.11,426.76,427.01,1005206
2023-11-02 10:05:00,427.52,427.625,427.03,427.08,1046551
2023-11-02 10:00:00,427.49,427.79,427.38,427.51,1168724
2023-11-02 09:55:00,427.35,427.69,427.34,427.49,917330
2023-11-02 09:50:00,427.23,427.615,427.15,427.35,1344486
2023-11-02 09:45:00,427.115,427.35,426.96,427.23,1206213
2023-11-02 09:40:00,427.96,428.03,426.875,427.11,2029572
2023-11-02 09:35:00,427.55,427.99,427.36,427.952,1778901
2023-11-02 09:30:00,426.58,427.6,426.56,427.54,2633094
2023-11-02 09:25:00,426.44,426.65,426.4,426.58,206401
2023-11-02 09:20:00,426.37,426.49,426.32,426.44,63979
2023-11-02 09:15:00,426.6,426.61,426.28,426.35,65709
2023-11-02 09:10:00,426.48,426.64,426.46,426.605,31022
2023-11-02 09:05:00,426.63,426.72,422.66,426.47,50653
2023-11-02 09:00:00,426.84,426.84,426.62,426.64,171357
2023-11-02 08:55:00,426.845,426.99,426.79,426.83,59077
2023-11-02 08:50:00,426.75,426.9,426.68,426.84,54392
2023-11-02 08:45:00,426.56,426.88,422.66,426.73,137193
2023-11-02 08:40:00,426.52,426.59,426.38,426.55,75811
2023-11-02 08:35:00,426.16,426.64,422.725,426.519,120916
2023-11-02 08:30:00,425.85,426.42,425.81,426.15,152888
2023-11-02 08:25:00,425.9,425.9,425.65,425.85,56120
2023-11-02 08:20:00,425.82,425.92,425.72,425.9,56175
2023-11-02 08:15:00,425.8,425.91,425.77,425.82,35824
2023-11-02 08:10:00,425.67,425.93,425.63,425.8,57211
2023-11-02 08:05:00,425.15,425.68,425.15,425.67,56009
2023-11-02 08:00:00,424.965,425.4,422.66,425.16,58365
2023-11-02 07:55:00,425.22,425.25,425.15,425.18,7833
2023-11-02 07:50:00,425.3,425.33,425.17,425.24,21026
2023-11-02 07:45:00,425.23,425.41,425.23,425.27,40670
2023-11-02 07:40:00,425.13,425.29,425.12,425.21,47996
2023-11-02 07:35:00,425.0,425.16,425.0,425.13,24202
2023-11-02 07:30:00,425.1,425.14,424.95,425.0,19565
2023-11-02 07:25:00,425.01,425.09,424.95,425.09,17715
2023-11-02 07:20:00,425.0,425.06,424.97,425.04,6908
2023-11-02 07:15:00,425.08,425.17,425.01,425.01,26186
2023-11-02 07:10:00,425.08,425.1,424.98,425.1,2108
2023-11-02 07:05:00,425.08,425.11,424.88,425.07,5204
2023-11-02 07:00:00,424.95,425.09,424.88,425.09,9384
2023-11-02 06:55:00,424.99,425.09,424.98,424.98,2741
2023-11-02 06:50:00,424.97,425.01,424.93,424.93,2901
2023-11-02 06:45:00,424.93,424.96,424.86,424.96,6536
2023-11-02 06:40:00,424.65,424.95,424.64,424.9,14667
2023-11-02 06:35:00,424.69,424.72,424.6,424.64,4629
2023-11-02 06:30:00,424.7,424.78,424.63,424.73,7553
2023-11-02 06:25:00,424.82,424.82,424.7,424.71,1465
2023-11-02 06:20:00,424.75,424.83,424.71,424.83,2581
2023-11-02 06:15:00,424.66,424.77,424.66,424.76,46635
2023-11-02 06:10:00,424.76,424.76,424.57,424.58,65597
2023-11-02 06:05:00,424.8,424.86,424.72,424.8,58809
2023-11-02 06:00:00,424.93,424.95,424.81,424.81,61276
2023-11-02 05:55:00,425.02,425.05,424.9,424.95,59246
2023-11-02 05:50:00,425.0,425.04,424.9,425.01,685
2023-11-02 05:45:00,424.93,425.02,424.89,425.01,6376
2023-11-02 05:40:00,425.05,425.12,424.85,424.87,2135
2023-11-02 05:35:00,425.13,425.13,425.01,425.01,10652
2023-11-02 05:30:00,425.1,425.26,425.02,425.05,15933
2023-11-02 05:25:00,425.03,425.11,424.95,425.1,29069
2023-11-02 05:20:00,424.97,425.04,424.93,425.03,4282
2023-11-02 05:15:00,424.83,425.07,424.83,424.98,62502
2023-11-02 05:10:00,424.9,425.02,424.84,424.92,24911
2023-11-02 05:05:00,424.85,424.97,424.83,424.88,1978
2023-11-02 05:00:00,424.85,424.97,424.83,424.91,1012
2023-11-02 04:55:00,424.94,424.94,424.75,424.75,1083
2023-11-02 04:50:00,424.79,425.0,424.78,424.93,7423
2023-11-02 04:45:00,424.72,424.78,424.61,424.78,1408
2023-11-02 04:40:00,424.67,424.78,424.59,424.73,2930
2023-11-02 04:35:00,424.48,424.64,424.48,424.64,1253
2023-11-02 04:30:00,424.65,424.68,424.51,424.52,1484
2023-11-02 04:25:00,424.64,424.72,424.56,424.69,5968
2023-11-02 04:20:00,424.28,424.72,424.28,424.69,17490
2023-11-02 04:15:00,424.0,424.22,423.99,424.22,6748
2023-11-02 04:10:00,423.91,423.95,423.89,423.95,600
2023-11-02 04:05:00,423.89,423.99,423.85,423.93,2946
2023-11-02 04:00:00,423.92,423.98,423.78,423.91,5262
2023-11-01 20:00:00,422.66,422.66,422.66,422.66,1239217
2023-11-01 19:55:00,423.45,423.65,423.45,423.62,29402
2023-11-01 19:50:00,423.54,423.54,423.45,423.46,4888
2023-11-01 19:45:00,423.51,423.54,423.415,423.51,24579
2023-11-01 19:40:00,423.525,423.57,423.51,423.51,14638
2023-11-01 19:35:00,423.48,423.52,423.46,423.51,5734
2023-11-01 19:30:00,423.49,423.495,423.36,423.44,4084
2023-11-01 19:25:00,423.45,423.6,423.43,423.45,6568
2023-11-01 19:20:00,423.52,423.56,423.425,423.44,10005
2023-11-01 19:15:00,423.34,423.83,423.32,423.55,20329
2023-11-01 19:10:00,423.26,423.34,423.19,423.34,2847
2023-11-01 19:05:00,423.25,423.35,423.23,423.26,8532
2023-11-01 19:00:00,423.05,423.3,423.01,423.235,7128
2023-11-01 18:55:00,423.091,423.11,423.02,423.05,4567
2023-11-01 18:50:00,422.99,423.12,422.96,423.12,1927
2023-11-01 18:45:00,422.94,422.99,422.92,422.975,1044
2023-11-01 18:40:00,422.97,422.99,422.91,422.96,1953
2023-11-01 18:35:00,422.925,423.0,422.905,422.96,715
2023-11-01 18:30:00,422.66,422.94,422.66,422.94,1241504
2023-11-01 18:25:00,422.951,422.96,422.84,422.9,1871
2023-11-01 18:20:00,423.11,423.11,422.95,422.95,1713
2023-11-01 18:15:00,423.07,423.15,423.05,423.11,1653
2023-11-01 18:10:00,423.08,423.15,423.06,423.08,7454
2023-11-01 18:05:00,422.895,423.08,422.88,423.08,4362
2023-11-01 18:00:00,422.97,422.97,422.84,422.89,17907
2023-11-01 17:55:00,422.96,423.05,422.95,422.97,2808
2023-11-01 17:50:00,423.0,423.03,422.96,422.995,847
2023-11-01 17:45:00,423.02,423.05,422.95,423.03,3859
2023-11-01 17:40:00,423.06,423.06,422.96,423.02,4090
2023-11-01 17:35:00,423.0,423.08,422.95,423.0,3064
2023-11-01 17:30:00,422.98,423.1,422.91,423.04,9771
2023-11-01 17:25:00,422.94,422.99,422.9,422.99,3805
2023-11-01 17:20:00,422.93,422.99,422.66,422.945,87386
2023-11-01 17:15:00,422.851,422.95,422.85,422.92,6259
2023-11-01 17:10:00,422.9,438.802,422.84,422.85,2207
2023-11-01 17:05:00,422.9,436.898,422.8,422.885,3562
2023-11-01 17:00:00,422.83,422.94,422.7,422.88,27873
2023-11-01 16:55:00,422.78,422.88,422.73,422.84,188809
2023-11-01 16:50:00,422.76,422.82,422.75,422.8,26328
2023-11-01 16:45:00,422.76,422.84,422.66,422.79,55415
2023-11-01 16:40:00,422.69,422.77,422.69,422.75,18360
2023-11-01 16:35:00,422.62,422.68,422.605,422.68,21488
2023-11-01 16:30:00,422.53,422.65,422.52,422.63,8754
2023-11-01 16:25:00,422.53,422.57,422.46,422.53,19696
2023-11-01 16:20:00,422.49,422.55,418.309,422.53,521603
2023-11-01 16:15:00,422.57,422.66,422.46,422.49,279816
2023-11-01 16:10:00,422.66,422.697,418.309,422.54,2895016
2023-11-01 16:05:00,422.68,422.7,422.43,422.45,270488
2023-11-01 16:00:00,422.7,422.83,420.423,422.68,3199370
